planar,macroscopic,gradient
-10.271476156191833,-3.888812790946132,-0.675078970783094
-10.897824146146215,-3.932904159921676,-0.5583779820110486
-11.38823212021393,-3.9786164333099916,-0.40764041626205927
-11.713104978670334,-4.025504523104218,-0.2311840804920431
-11.850600281198016,-4.073045004292719,-0.03636018955455533
-11.785825357779444,-4.120663095401015,0.17034901378273037
-11.509902253632555,-4.167745045822859,0.3823245668453277
-11.021176224088789,-4.213663095616368,0.5928296257775711
-10.324243002077413,-4.25778854603421,0.7938801839465315
-9.433415856195726,-4.299519955731138,0.9753981771476044
-8.373446647782204,-4.3383060024385856,1.1256427955999815
-7.182130264995763,-4.373687147209857,1.2361276849962666
-5.901191277789671,-4.405315577463822,1.3048225368309487
-4.5724851913338656,-4.432964505342532,1.3315253014491657
-3.2381406748913397,-4.456515970862401,1.3089613821999357
-1.9545624269339938,-4.475989630559919,1.2275876910023842
-0.7829652928865712,-4.491567761017955,1.0841076700410333
0.2136529131480728,-4.503608012488024,0.884071158469451
0.9851770240523307,-4.5126199824988795,0.644671549317112
1.502996011782297,-4.519221973122723,0.398633337378468
1.7824436988092667,-4.5240304080045926,0.18725163682861357
1.877499285439524,-4.527543133387593,0.047538195278293394
1.8775200893658535,-4.530001478162556,-0.047502225247401664
1.7824948349447207,-4.531531175914647,-0.18721509188498464
1.5030899055958842,-4.532326180703269,-0.398595699100821
0.9853034367430787,-4.532548931596617,-0.644632386674756
0.2138251322463723,-4.532341131703534,-0.8840302494491213
-0.7827570621551639,-4.531816818830609,-1.0840650808721206
-1.9543050294978688,-4.531073011642609,-1.227543867257272
-3.237844796669708,-4.530185335671237,-1.3089171338661476
-4.572139297230164,-4.529215649481598,-1.331481836423655
-5.900808469517018,-4.5282091460613625,-1.3047812876038045
-7.181701872437773,-4.527200367046111,-1.2360901946279186
-8.372988858772855,-4.5262113953014556,-1.125610488250142
-9.432922848938057,-4.525257074061919,-0.9753722167075081
-10.323733292187871,-4.524344023324454,-0.7938612103595695
-11.020645269657196,-4.523475219715451,-0.5928177202838363
-11.509368732755544,-4.5226492540726495,-0.382319115447566
-11.785283500552328,-4.521863949009061,-0.17034880984916345
-11.85006635245387,-4.52111528437308,0.03635694253945587
-11.712569615473416,-4.520399958839895,0.23117949068127608
-11.387707371091318,-4.5197140143855865,0.40763682607612406
-10.897295963321168,-4.519054807187754,0.5583776784982772
-10.270952014094764,-4.518419751291913,0.6750841688356468
-9.547127625649875,-4.5178080961565135,0.7487786233085814
-8.773394767477601,-4.51721979817619,0.7718400967539756
-8.003447432141924,-4.516656896631833,0.7399448015248611
-7.293505164427879,-4.516122075818478,0.6560538931930999
-6.691339645755724,-4.515619323851004,0.5334817091817547
-6.2265417460643695,-4.515152071676228,0.40018509690603477
-5.890969451943654,-4.514723412407927,0.2955968559659077
-5.635348034132554,-4.514334352643623,0.2589178247366912
-5.373133802470272,-4.51398431015829,0.274621130239876
-5.086105773652802,-4.513670104069973,0.2852093636495603
-4.802715075171151,-4.513387152089777,0.28419254430239604
-4.51772068504801,-4.513129235122405,0.2819962645568106
-4.23872254605753,-4.512890107742935,0.27421463677121016
-3.9692914115055897,-4.512663500429788,0.2568950723501
-3.72493240135733,-4.512444477350976,0.22633251952233735
-3.516626372460915,-4.512229053890478,0.17761350290757894
-3.369705395542172,-4.512014937049488,0.11425862982142987
-3.2881091128180553,-4.511800647694358,0.04556125892682328
-3.2785828776885255,-4.511585815203161,-0.11030746017152793
-3.508724033161111,-4.511370154584492,-0.40418174425643905
-4.086946366201404,-4.511153741425196,-0.7391600949311323
-4.987044223023376,-4.510936204834383,-1.0011797824468625
-6.0893059310951285,-4.510717215938507,-1.1249295454811472
-7.23690331398567,-4.510495977195162,-1.1035946035846833
-8.296495138264495,-4.510271911751064,-0.9705043632309045
-9.17791204044748,-4.5100443580552625,-0.7719599830445718
-9.840415104353639,-4.509813303671955,-0.5522826270416239
-10.282477294530727,-4.50957905277469,-0.3448244561890812
-10.530064016731801,-4.509342746129741,-0.15912393285981175
-10.60072516025035,-4.509105774158173,0.02009375526608892
-10.489876506199623,-4.508869981633619,0.21736707287466395
-10.165991014501023,-4.508636917166937,0.4493885068700294
-9.591099492459565,-4.508408013985871,0.7107035072110728
-8.744584000078877,-4.508184044450529,0.9686839714048041
-7.653731549649956,-4.507965564013357,1.1704060758299084
-6.40377184841906,-4.507752647677888,1.2594991023097828
-5.134733345030391,-4.50754546024615,1.1997610235930098
-4.0042498012330405,-4.507344011777037,0.998777311416188
-3.1371787221980147,-4.507148607801053,0.7208072631790612
-2.562635274874918,-4.506959486612363,0.4768181142332779
-2.183542493731459,-4.506777145218559,0.37200510093285855
-1.818625073009201,-4.506601931153984,0.3620190301127748
-1.4595044335059093,-4.506434325855761,0.3481813922450605
-1.12226228851908,-4.506274544717937,0.335978000635333
-0.7875484322352433,-4.5061228259875055,0.33421168658156686
-0.45383891535594634,-4.5059790880601485,0.33613031298429286
-0.11528780626665754,-4.505843264021298,0.33874087455482327
0.22364283375370014,-4.505715027271538,0.33893412945730195
0.5625804526479463,-4.505594152855626,0.33471117091138447
0.8930651755764691,-4.505480265775614,0.32455537041177307
1.2116911934714925,-4.505373174124904,0.303927913226665
1.5009210020297992,-4.505272589082393,0.2767642691732617
1.7652197318180158,-4.505178400456275,0.23437362318925503
1.9696682484083092,-4.50509036486682,0.12175465556980003
2.008729042957616,-4.50500834608825,-0.0669410460000055
1.8357861564082982,-4.504932006973938,-0.26463647021353176
1.4794561025305524,-4.504861049641164,-0.4076665532661875
1.0204530498759232,-4.504794931965058,-0.46950443087721794
0.5404472407761165,-4.5047331260068795,-0.4550564257099109
0.11034019845610148,-4.504674890798193,-0.384564716188896
-0.2286821916016755,-4.504619590516681,-0.2860780239160286
-0.4618158493759557,-4.504566538405741,-0.18491754703963126
-0.598517285680938,-4.5045153346254105,-0.09544858752364552
-0.6527130244232467,-4.50446568535774,-0.018321755393484518
-0.635160796467907,-4.504417645224878,0.05576286317588347
-0.5411872980714798,-4.504371328547553,0.1383756484833779
-0.3584094995011512,-4.5043270495554575,0.23461097308245318
-0.07196535190657342,-4.504284999371359,0.3370480050938389
0.31568651068652664,-4.5042454039174284,0.42513577686366294
0.7783062018207525,-4.504208275692345,0.4708101985873165
1.2573069078611596,-4.504173642869811,0.4489251091318476
1.6761564200844477,-4.504141359858397,0.3455785079686211
1.9484639237984018,-4.504111348266992,0.16938338490637295
2.0149231898971935,-4.504083403082554,-0.03348817922288905
1.8814875653526237,-4.504057410398193,-0.1896188039065172
1.6356855820841592,-4.504033146068169,-0.26051465300130483
1.360458259350014,-4.504010484631988,-0.2904622102208815
1.0547611616423962,-4.503989202238122,-0.3157842646536766
0.7288897300426609,-4.503969180978605,-0.33053194553990695
0.39369727056258225,-4.503950217342377,-0.3375186733291775
0.05385238338430581,-4.503932224056619,-0.3392139951276172
-0.28473071969265207,-4.503915043817557,-0.3376513225704846
-0.6214502617566634,-4.503898645240932,-0.33479471773683445
-0.954320155166321,-4.503882935139131,-0.33445860294406166
-1.2903674676447867,-4.503867942253868,-0.34028203460222706
-1.634884224370775,-4.503853623740857,-0.35699578510443497
-2.0043590378536567,-4.503840036634227,-0.3634391090879382
-2.3617624425466515,-4.503827143050366,-0.40538646063006345
-2.8151319591137836,-4.503814978850805,-0.5861444451593762
-3.534051332865404,-4.50380346886433,-0.8635434503339032
-4.54221885978159,-4.503792604111492,-1.1140946454785088
-5.7622406238224215,-4.503782274424291,-1.2491159651097918
-7.040450790001174,-4.5037724546489235,-1.2320019550983163
-8.226244534019054,-4.5037630461059575,-1.080314993654869
-9.201080777310912,-4.503754056911367,-0.8430690057218992
-9.912382545462853,-4.503745434896884,-0.5778306096395598
-10.356741996590031,-4.5037372291471405,-0.32872627316444536
-10.569835091791743,-4.503729411647191,-0.11505779178991826
-10.586857580169868,-4.503722029232895,0.0702269352230207
-10.429381221345702,-4.503715029770425,0.24978258237345763
-10.087292415422953,-4.503708421488535,0.4457287152458793
-9.537923790853943,-4.503702114945751,0.662298545939171
-8.76269532354461,-4.503696091628389,0.8764760988641416
-7.78497159312566,-4.503690254425879,1.048225608440338
-6.666244106663934,-4.503684594293303,1.1308393189029844
-5.523292955319691,-4.503679038337401,1.0821297121157953
-4.501984682432344,-4.503673607588855,0.8846396731383861
-3.7540136090429193,-4.503668260775339,0.574687938025894
-3.3526088063805557,-4.5036630453918685,0.2437767391578769
-3.2664601307271655,-4.503657940703271,0.014502151592441725
-3.3236045031956722,-4.5036530065775935,-0.08333666799414541
-3.4331334667154563,-4.503648229491727,-0.14608075155415245
-3.615766006303977,-4.503643671094172,-0.20482908114263965
-3.8427916290007356,-4.503639316897143,-0.24332667736474645
-4.10241936103347,-4.503635223701858,-0.26711978519475976
-4.377031199390255,-4.503631370044219,-0.27897361286103717
-4.660366586755544,-4.5036278026508905,-0.28352054715145414
-4.944072293693163,-4.503624488994663,-0.2849297097312835
-5.230226006218111,-4.503621462946192,-0.28245264296362915
-5.508977579620422,-4.5036186794311925,-0.26420559406083965
-5.758637194339791,-4.50361615938608,-0.26773955230999835
-6.044456684240418,-4.503613846339617,-0.34143428462473224
-6.441505763589255,-4.503611750621417,-0.4659564749055711
-6.976369634051561,-4.503609807691613,-0.5981910284256173
-7.63788782044049,-4.5036080218061665,-0.7039829867861687
-8.384335607623898,-4.503606325872502,-0.7627792037923138
-9.163446228025117,-4.503604724391732,-0.7670402585578469
-9.918416124739592,-4.503603154190798,-0.7178334243603661
-10.59911307674585,-4.503601626079734,-0.621561357869556
-11.161538840478704,-4.50360008618812,-0.48671915768431884
-11.572551392114487,-4.503598556307303,-0.3221473658796814
-11.805833572238067,-4.503596995481661,-0.13565679376533524
-11.843864979645158,-4.503595438838099,0.0659101807452167
-11.674013210747633,-4.503593859079433,0.2760801808664928
-11.291704617912172,-4.503592303625002,0.48819953931955773
-10.697614132108518,-4.503590755652903,0.6950838023324986
-9.901537013247175,-4.503589269618246,0.8877833876318055
-8.922047356844907,-4.503587832279311,1.0550669794368077
-7.79140305437356,-4.503586497617489,1.186086013399764
-6.549875330045379,-4.503585248659602,1.2755790042840456
-5.240245045805469,-4.5035841326005075,1.3236317100061434
-3.902611910033092,-4.503583124162893,1.3270384227131886
-2.5861682003790913,-4.503582261544182,1.2759721080919313
-1.3506676938492295,-4.50358151111435,1.1634399695492763
-0.2592882612805388,-4.5035809040276815,0.9903872444019004
0.6301067949545714,-4.503580401931193,0.767538298491064
1.2757883357015893,-4.503580033381093,0.5199822227777193
1.6700712405100102,-4.503579759638209,0.2857905612382008
1.847369458177991,-4.503579610553277,0.10766180450033225
1.8853948495106747,-4.503579549900443,2.220446049250313e-16
1.8473694581779914,-4.503579610553302,-0.10766180450029872
1.6700712405100773,-4.50357975963826,-0.2857905612382009
1.2757883357015896,-4.503580033381168,-0.5199822227775328
0.6301067949550118,-4.503580401931303,-0.7675382984908923
-0.259288261280195,-4.5035809040278165,-0.9903872444020481
-1.3506676938490842,-4.503581511114507,-1.1634399695492517
-2.5861682003786983,-4.503582261544366,-1.2759721080919735
-3.9026119100330314,-4.503583124163104,-1.3270384227130028
-5.240245045804704,-4.5035841326007375,-1.3236317100059947
-6.549875330045021,-4.503585248659852,-1.2755790042841078
-7.791403054372919,-4.50358649761777,-1.186086013399895
-8.92204735684481,-4.5035878322796155,-1.0550669794369147
-9.901537013246749,-4.503589269618582,-0.8877833876314583
-10.697614132107727,-4.503590755653272,-0.6950838023323076
-11.291704617911364,-4.50359230362539,-0.48819953931968385
-11.674013210747095,-4.5035938590798565,-0.27608018086635067
-11.843864979644065,-4.503595438838546,-0.06591018074522381
-11.805833572237542,-4.503596995482127,0.13565679376687445
-11.572551392110316,-4.503598556307782,0.3221473658797178
-11.161538840478107,-4.50360008618862,0.4867191576823062
-10.599113076745704,-4.503601626080249,0.6215613578707337
-9.91841612473664,-4.503603154191324,0.717833424360701
-9.163446228024302,-4.503604724392297,0.7670402585570537
-8.384335607622532,-4.503606325873097,0.762779203792523
-7.637887820439256,-4.503608021806779,0.7039829867859484
-6.976369634050635,-4.503609807692237,0.5981910284259029
-6.44150576358745,-4.503611750622064,0.46595647490550807
-6.044456684239619,-4.503613846340289,0.3414342846241749
-5.758637194339101,-4.503616159386768,0.26773955231014357
-5.508977579619332,-4.503618679431899,0.26420559406212885
-5.230226006214843,-4.503621462946915,0.28245264296504224
-4.944072293689247,-4.503624488995401,0.2849297097304091
-4.660366586754025,-4.5036278026516525,0.2835205471501183
-4.377031199389011,-4.503631370045005,0.2789736128610145
-4.102419361031996,-4.503635223702687,0.2671197851949867
-3.8427916289990374,-4.503639316897995,0.243326677364325
-3.6157660063033457,-4.503643671095045,0.20482908114243692
-3.4331334667141635,-4.503648229492628,0.14608075155446953
-3.3236045031944066,-4.503653006578511,0.08333666799432748
-3.2664601307255086,-4.503657940704215,-0.014502151592418189
-3.352608806379243,-4.503663045392826,-0.2437767391578154
-3.7540136090411393,-4.503668260776315,-0.5746879380254366
-4.501984682430116,-4.503673607589849,-0.8846396731384762
-5.523292955318092,-4.503679038338418,-1.0821297121152957
-6.666244106660708,-4.503684594294337,-1.1308393189032993
-7.78497159312469,-4.503690254426926,-1.048225608440906
-8.76269532354252,-4.5036960916294575,-0.8764760988637881
-9.537923790852266,-4.503702114946836,-0.6622985459397555
-10.08729241542203,-4.503708421489632,-0.44572871524566704
-10.4293812213436,-4.503715029771532,-0.2497825823724238
-10.586857580166878,-4.503722029234014,-0.07022693522316104
-10.569835091789923,-4.503729411648329,0.11505779178903541
-10.356741996588807,-4.503737229148292,0.32872627316403413
-9.912382545461854,-4.503745434898052,0.577830609639518
-9.201080777309771,-4.50375405691255,0.8430690057228416
-8.226244534016171,-4.503763046107153,1.0803149936545546
-7.040450790000662,-4.503772454650153,1.232001955097208
-5.762240623821755,-4.503782274425529,1.2491159651098438
-4.5422188597809745,-4.503792604112749,1.1140946454786467
-3.534051332864462,-4.503803468865598,0.863543450334181
-2.8151319591126125,-4.503814978852089,0.5861444451594406
-2.3617624425455808,-4.503827143051659,0.4053864606304498
-2.004359037851713,-4.50384003663554,0.3634391090880934
-1.634884224369394,-4.50385362374218,0.3569957851052491
-1.2903674676412147,-4.5038679422552015,0.3402820346020538
-0.9543201551652863,-4.503882935140488,0.33445860294275725
-0.6214502617557002,-4.503898645242298,0.3347947177367357
-0.28473071969181496,-4.5039150438189335,0.3376513225702844
0.05385238338486868,-4.503932224058003,0.33921399512763706
0.3936972705634591,-4.503950217343777,0.3375186733294405
0.7288897300437497,-4.50396918098002,0.3305319455400486
1.0547611616435564,-4.503989202239553,0.31578426465376924
1.3604582593512882,-4.504010484633433,0.29046221022094865
1.6356855820854537,-4.504033146069626,0.26051465300116194
1.881487565353612,-4.504057410399661,0.18961880390632135
2.0149231898980964,-4.504083403084034,0.03348817922292613
1.9484639237994643,-4.504111348268489,-0.1693833849063594
1.6761564200853776,-4.504141359859907,-0.3455785079688857
1.257306907861693,-4.504173642871332,-0.4489251091317243
0.778306201821929,-4.504208275693878,-0.470810198586868
0.3156865106879569,-4.50424540391898,-0.4251357768639309
-0.0719653519059328,-4.504284999372925,-0.33704800509455424
-0.3584094995011516,-4.504327049557033,-0.23461097308275142
-0.5411872980714356,-4.504371328549136,-0.1383756484832376
-0.6351607964676268,-4.5044176452264715,-0.055762863175630784
-0.6527130244226972,-4.504465685359347,0.018321755393647443
-0.5985172856803319,-4.504515334627026,0.09544858752341856
-0.46181584937586007,-4.504566538407364,0.18491754703933166
-0.2286821916016686,-4.5046195905183115,0.28607802391598114
0.11034019845610224,-4.504674890799841,0.3845647161888923
0.5404472407761161,-4.504733126008546,0.4550564257099106
1.0204530498759234,-4.504794931966731,0.46950443087714777
1.4794561025304116,-4.50486104964285,0.40766655326609136
1.8357861564081062,-4.504932006975636,0.26463647021348646
2.0087290429573845,-4.50500834608996,0.0669410459999048
1.9696682484079158,-4.505090364868542,-0.12175465556973153
1.7652197318179215,-4.505178400458008,-0.2343736231892306
1.5009210020294546,-4.505272589084137,-0.27676426917335917
1.2116911934712031,-4.5053731741266585,-0.30392791322683893
0.8930651755757767,-4.505480265777377,-0.32455537041178506
0.562580452647633,-4.5055941528574035,-0.3347111709113781
0.22364283375302055,-4.505715027273328,-0.3389341294572976
-0.11528780626696221,-4.505843264023099,-0.33874087455481705
-0.4538389153566135,-4.505979088061961,-0.33613031298454477
-0.7875484322360518,-4.506122825989337,-0.3342116865825382
-1.12226228852169,-4.506274544719776,-0.33597800063530625
-1.4595044335066643,-4.506434325857604,-0.3481813922442175
-1.818625073010125,-4.506601931155829,-0.3620190301133932
-2.1835424937334507,-4.506777145220413,-0.37200510093276584
-2.5626352748756567,-4.506959486614237,-0.4768181142332324
-3.1371787221999154,-4.507148607802943,-0.7208072631790645
-4.004249801233786,-4.507344011778936,-0.9987773114159442
-5.134733345031804,-4.507545460248063,-1.199761023593397
-6.40377184842058,-4.507752647679816,-1.2594991023095168
-7.653731549650837,-4.507965564015295,-1.1704060758296344
-8.744584000079849,-4.50818404445248,-0.9686839714053628
-9.591099492461563,-4.508408013987838,-0.7107035072111314
-10.165991014502112,-4.508636917168909,-0.44938850686987664
-10.489876506201316,-4.5088699816355975,-0.21736707287474477
-10.600725160251601,-4.509105774160158,-0.020093755265804703
-10.530064016732926,-4.509342746131732,0.15912393285992366
-10.282477294531754,-4.509579052776695,0.3448244561891274
-9.84041510435467,-4.509813303673967,0.5522826270408867
-9.17791204044998,-4.51004435805728,0.7719599830431338
-8.296495138268403,-4.5102719117530885,0.9705043632311949
-7.2369033139875905,-4.510495977197191,1.10359460358587
-6.089305931096663,-4.510717215940534,1.1249295454806987
-4.987044223026193,-4.510936204836415,1.0011797824464246
-4.086946366203814,-4.511153741427233,0.7391600949311108
-3.5087240331639715,-4.511370154586535,0.40418174425683806
-3.278582877690138,-4.511585815205208,0.11030746017201998
-3.2881091128199316,-4.511800647696415,-0.045561258926917425
-3.369705395543973,-4.51201493705155,-0.11425862982335877
-3.516626372466649,-4.5122290538925505,-0.1776135029084971
-3.724932401360967,-4.512444477353061,-0.2263325195202026
-3.9692914115070543,-4.512663500431879,-0.2568950723515757
-4.2387225460641185,-4.512890107745041,-0.27421463677159696
-4.517720685050248,-4.513129235124516,-0.28199626455521276
-4.802715075174544,-4.51338715209189,-0.28419254430228724
-5.086105773654823,-4.513670104072082,-0.2852093636486579
-5.37313380247186,-4.513984310160395,-0.2746211302396313
-5.635348034134085,-4.514334352645733,-0.2589178247367365
-5.890969451945333,-4.514723412410042,-0.29559685596756324
-6.226541746069212,-4.5151520716783455,-0.40018509690645265
-6.691339645758238,-4.51561932385313,-0.5334817091801143
-7.29350516442944,-4.516122075820614,-0.6560538931926403
-8.003447432143519,-4.516656896633979,-0.7399448015255166
-8.773394767480474,-4.517219798178344,-0.771840096758087
-9.547127625659693,-4.517808096158674,-0.7487786233081257
-10.270952014096725,-4.518419751294074,-0.6750841688314972
-10.897295963322687,-4.519054807189926,-0.5583776784985366
-11.387707371093798,-4.519714014387762,-0.4076368260761969
-11.712569615475081,-4.5203999588420665,-0.23117949068126808
-11.850066352456334,-4.521115284375264,-0.03635694254100397
-11.785283500557089,-4.521863949011246,0.17034880984703804
-11.509368732762258,-4.522649254074838,0.3823191154490688
-11.020645269658951,-4.523475219717644,0.5928177202860088
-10.32373329219024,-4.524344023326649,0.7938612103589806
-9.43292284894099,-4.525257074064119,0.9753722167064298
-8.372988858777381,-4.52621139530366,1.1256104882501874
-7.181701872440615,-4.52720036704832,1.236090194628623
-5.900808469520135,-4.528209146063576,1.304781287604225
-4.572139297232165,-4.5292156494838185,1.3314818364235204
-3.2378447966730945,-4.530185335673461,1.3089171338653092
-1.954305029501547,-4.531073011644839,1.2275438672567058
-0.7827570621596828,-4.531816818832844,1.0840650808727117
0.2138251322438763,-4.532341131705778,0.8840302494482166
0.9853034367367506,-4.532548931598866,0.6446323866737719
1.50308990559142,-4.532326180705523,0.39859569910200543
1.7824948349407614,-4.531531175916907,0.18721509188514784
1.8775200893617157,-4.530001478164823,0.047502225247006535
1.8774992854347745,-4.527543133389865,-0.04753819527867009
1.7824436988043755,-4.524030408006871,-0.18725163682831547
1.5029960117781436,-4.519221973125005,-0.39863333737862916
0.9851770240471172,-4.512619982501171,-0.6446715493180686
0.21365291314200646,-4.5036080124903215,-0.884071158468342
-0.782965292889567,-4.491567761020259,-1.0841076700410168
-1.954562426940027,-4.475989630562226,-1.227587691003428
-3.238140674896423,-4.456515970864713,-1.3089613821992538
-4.572485191338535,-4.432964505344849,-1.331525301448486
-5.901191277793395,-4.405315577466148,-1.3048225368326487
-7.182130265003832,-4.373687147212191,-1.2361276849960912
-8.373446647785578,-4.338306002440927,-1.1256427955998407
-9.433415856203514,-4.299519955733483,-0.9753981771506224
-10.324243002086822,-4.257788546036561,-0.7938801839449887
-11.021176224093491,-4.2136630956187275,-0.5928296257754102
-11.509902253637643,-4.167745045825225,-0.38232456684448834
-11.785825357782468,-4.120663095403388,-0.1703490137823671
-11.850600281202377,-4.073045004295098,0.036360189554583755
-11.7131049786733,-4.025504523106608,0.23118408049191075
-11.388232120218555,-3.9786164333123986,0.4076404162617129
-10.897824146149874,-3.932904159924088,0.5583779820125638
-10.271476156193428,-3.888812790948551,0.6750789707829945
-9.547666204583885,-3.846690768011763,0.7487660404008292
-8.77394407539177,-3.8067570191070743,0.771818533594514
-8.004029137394857,-3.769084450032801,0.7399131761259974
-7.294117723139775,-3.733579381508136,0.6560115333540382
-6.692006070686781,-3.6999959815962713,0.5334285728621029
-6.227260577415569,-3.667965980279912,0.4001216219006207
-5.8917628268855395,-3.637088849058328,0.2955240839014621
-5.636212409612645,-3.607040910127263,0.2588371393823201
-5.374088548120899,-3.5777176529668218,0.2745343506646414
-5.087143708283362,-3.5492042481266677,0.28511844442782497
-4.803851659265249,-3.521522950220671,0.2840997036576578
-4.518944300968046,-3.494666809445936,0.28190365431146613
-4.240044350642317,-3.468635246456425,0.27412446173580673
-3.970695377496433,-3.4434029096313616,0.25680922984848564
-3.726425890945346,-3.418926498478722,0.22625273733225004
-3.518189902831933,-3.3951109722144466,0.1775409774725618
-3.371343936000222,-3.371827207398505,0.11419419244864537
-3.289801517934642,-3.3488620371284403,0.04550507505915702
-3.280333785881908,-3.3260629808645903,-0.11035569588168004
-3.510512909698002,-3.30301220929384,-0.40422326868071834
-4.088780323243345,-3.2787908108487906,-0.7391970300423363
-4.988906969782675,-3.252388305934668,-1.0012156503659622
-6.091211623975269,-3.223007965041567,-1.1249688848405546
-7.238844739463784,-3.190295052248811,-1.1036428373786995
-8.298497298732668,-3.154320339631652,-0.9705666494222345
-9.179978038308253,-3.115494820321557,-0.7720404749000327
-9.842578248532734,-3.0744089917418522,-0.5523829484571472
-10.284743935222547,-3.0317212396956097,-0.3449432919152917
-10.532464832363317,-2.9880359977639794,-0.15925669656876895
-10.603257328360085,-2.9438913979285863,0.019953461837968867
-10.49255790868738,-2.8997962921044014,0.2172258708458692
-10.168805586668347,-2.8563222201323444,0.44925053262748804
-9.594056843432403,-2.8141435286544527,0.7105691464203492
-8.747667293827648,-2.774038383550655,0.9685490817668523
-7.656958679898699,-2.7367752009730983,1.1702636312271824
-6.407140031373284,-2.702968929257001,1.259341126076043
-5.138276427746613,-2.67288909257288,1.1995818099562925
-4.007976411460699,-2.646365960905257,0.998574890091084
-3.1411266475644446,-2.6227819672288906,0.7205844080667736
-2.5668075953271514,-2.6012937415864656,0.47658082728087914
-2.1879649930026863,-2.5811271656658894,0.3717610723701177
-1.823285450586916,-2.562002377949151,0.3617746547652504
-1.4644156834721855,-2.543954648241094,0.34794030120738473
-1.1274048481721466,-2.526911139242831,0.3357393431578955
-0.7929369971563945,-2.510847231869172,0.33397061051524946
-0.45946362714164773,-2.495753592584062,0.3358781844444497
-0.12118062826749507,-2.481641515032386,0.3384673819372887
0.21747113673292967,-2.4685163657592657,0.3386282768421469
0.5560759254167987,-2.4563818911571853,0.33436337341183764
0.8861978835566049,-2.445224463982982,0.3241577034769381
1.204391332370675,-2.4350169746757224,0.30347512292960754
1.49314812941582,-2.4257005456542298,0.2762528671225676
1.7568970666158101,-2.41718640714811,0.2338023141261365
1.960752757668093,-2.409388713665603,0.12112338903698106
1.9991438446897722,-2.4019799278712544,-0.06763028855800979
1.8254921805520734,-2.3943772111564683,-0.2653804075391172
1.4683830296115379,-2.3859804824343245,-0.408459094404526
1.0085739917430214,-2.3763624534560317,-0.4703353850229215
0.5277122595656949,-2.3653478141503417,-0.455907516994904
0.09675895775321344,-2.3529842728981385,-0.38540883215837907
-0.2431054047510633,-2.339490451070974,-0.28688125071010206
-0.47700354366699066,-2.325161367534775,-0.18564925062798351
-0.6144039060070303,-2.310299311293767,-0.09609362316617068
-0.669190789999332,-2.2951631417856695,-0.018893294637493507
-0.6521904952820173,-2.2799757148630246,0.055220297636059346
-0.5587501947272133,-2.264946164995124,0.13779206086278256
-0.3766063735564522,-2.2503150854225296,0.2339084231281061
-0.09093334847100107,-2.2363635782778712,0.3361591038287334
0.2957118341010145,-2.223400407601316,0.4240200533169748
0.7571067581629485,-2.2116910866992323,0.46945835542573267
1.2346285449524799,-2.201381142291953,0.4473556483878428
1.651818054938634,-2.1924093038244874,0.34382553131640303
1.922279607585286,-2.1844762810051153,0.16748634695262243
1.986790748843879,-2.1770473807272994,-0.0354941247099515
1.851291358165383,-2.169504563121231,-0.19170593276094328
1.6033788833219924,-2.1613656130246555,-0.26266688420010587
1.3259575897651712,-2.1524560854412798,-0.2926750789381206
1.0180287254457512,-2.142703261076531,-0.3180655640855886
0.689826461593994,-2.1320214809649105,-0.3328956897727038
0.35223734590034356,-2.1203761388300784,-0.3399796416906321
0.009867178212729791,-2.1077426336357585,-0.34177785546131734
-0.3313183650222912,-2.0941209540014447,-0.3403097745295341
-0.6707523708463384,-2.0795122482280473,-0.3375206573424174
-1.006359679707126,-2.063930600975037,-0.3372100135366756
-1.3451723979196897,-2.0473731247581024,-0.3430065809775398
-1.6923728416622055,-2.0298324186226724,-0.3596425320431266
-2.064457462005943,-2.0112447363765766,-0.3659663494828833
-2.424305540627972,-1.9915931487015792,-0.4077715324170659
-2.8800005268400746,-1.9708363663596022,-0.5883846780015769
-3.601074896631126,-1.9484045339931066,-0.8656575789259997
-4.611315684692074,-1.9234448385828498,-1.116115508141353
-5.833305912913832,-1.8951892860947457,-1.251082704189166
-7.113481093070406,-1.8632339623263667,-1.2339387055298467
-8.301183323973525,-1.8276344634174797,-1.0822106174341406
-9.277902327938687,-1.7888546938281127,-0.8448565062983722
-9.99089633657027,-1.7476069796226337,-0.5793903903627191
-10.436683108664125,-1.7046832612189324,-0.3299077955728391
-10.650711927715948,-1.6608153084376787,-0.11572792887777705
-10.66813896641968,-1.6166242526876256,0.07013876357389748
-10.510434400568153,-1.5726392513710294,0.25024924661615433
-10.16764047318737,-1.5293761541021191,0.4466294781189548
-9.617175444330243,-1.4874019193717958,0.6634471159902171
-8.840746241206936,-1.4473592624694414,0.8776747019387368
-7.86182604045277,-1.409886391048263,1.0493086227881991
-6.742128995630538,-1.375502795044518,1.1317099469228147
-5.59840614660714,-1.3444650256978155,1.0827646312740487
-4.576599733082441,-1.316640937511587,0.8850814119617227
-3.828243322683695,-1.2914411070116247,0.5750096672483731
-3.4265803985856946,-1.2679271490268922,0.2440478237363315
-3.340147675211032,-1.2450842253179475,0.014737323289524706
-3.397105752006645,-1.2222136235653032,-0.08321393398394172
-3.5065755431789154,-1.1991052029516391,-0.14627525062631852
-3.6896562532592823,-1.1755685380219172,-0.20567050092793626
-3.917916545034788,-1.1514246397382029,-0.24524470809441024
-4.180145669448103,-1.1265684220262018,-0.27056767275772575
-4.459051890550239,-1.10092676461179,-0.2843432185583268
